name,price,description,review_count,avg_rating,scraped_at,color,brand,currency,url,availability
Ubersonic 4 Kids Shoes,60,, 118,4.7,2023-12-13 11:43:20,Core Black / Cloud White / Cloud White,Adidas,USD,https://www.adidas.com//us/ubersonic-4-kids-shoes/IG9531.html,INSTOCK
FortaRun 2.0 Cloudfoam Elastic Lace Top Strap Running Shoes,55,, 193,4.2,2023-12-13 11:43:23,Semi Flash Aqua / Silver Metallic / Orchid Fusion,Adidas,USD,https://www.adidas.com//us/fortarun-2.0-cloudfoam-elastic-lace-top-strap-running-shoes/ID2359.html,INSTOCK
AdiFOM Superstar 360 Shoes Kids,55,, 13,5.0,2023-12-13 11:43:30,Wonder Beige F23 / Wonder Beige F23 / Solar Orange,Adidas,USD,https://www.adidas.com//us/adifom-superstar-360-shoes-kids/IG0218.html,INSTOCK
adidas x LEGO® Racer TR21 Elastic Lace and Top Strap Shoes,60,, 64,4.6,2023-12-13 11:43:35,Cloud White / Shock Blue / Eqt Yellow,Adidas,USD,https://www.adidas.com//us/adidas-x-lego-racer-tr21-elastic-lace-and-top-strap-shoes/IF2888.html,INSTOCK
Five Ten Freerider x LEGO® Mountain Bike Shoes,60,, 18,4.8,2023-12-13 11:43:37,Green Glow / Semi Coral / Bliss Orchid,Adidas,USD,https://www.adidas.com//us/five-ten-freerider-x-lego-mountain-bike-shoes/GW9352.html,INSTOCK
Barricade Tennis Shoes Kids,70,,,"(None,)",2023-12-13 11:43:44,Green Spark S24 / Aurora Black S24 / Crystal Jade S24,Adidas,USD,https://www.adidas.com//us/barricade-tennis-shoes-kids/IF0449.html,INSTOCK
adilette Slides,35,, 206,4.7,2023-12-13 11:43:44,Legend Ink / Cloud White / Legend Ink,Adidas,USD,https://www.adidas.com//us/adilette-slides/BA7129.html,INSTOCK
Kevin Lyons Originals Flex Shoes,42,, 11,3.9,2023-12-13 11:43:45,Cloud White / True Pink / Shadow Navy S22,Adidas,USD,https://www.adidas.com//us/kevin-lyons-originals-flex-shoes/GZ3600.html,INSTOCK
Nebzed Elastic Lace Top Strap Shoes,45,, 57,4.5,2023-12-13 11:43:48,Cloud White / Royal Blue / Lucid Pink,Adidas,USD,https://www.adidas.com//us/nebzed-elastic-lace-top-strap-shoes/IG7250.html,INSTOCK
Racer TR23 Shoes Kids,55,,,"(None,)",2023-12-13 11:43:55,Core Black / Cloud White / Blue Dawn,Adidas,USD,https://www.adidas.com//us/racer-tr23-shoes-kids/ID5372.html,INSTOCK
Adizero SL Running Shoes,54,, 16,4.6,2023-12-13 11:43:58,Cloud White / Lucid Blue / Lucid Fuchsia,Adidas,USD,https://www.adidas.com//us/adizero-sl-running-shoes/H06413.html,INSTOCK
Lite Racer Adapt 5.0 Shoes,60,, 718,4.7,2023-12-13 11:44:01,Blue Dawn / Coral Fusion / Blue Fusion Met.,Adidas,USD,https://www.adidas.com//us/lite-racer-adapt-5.0-shoes/ID6968.html,INSTOCK
adidas Adilette x LEGO® Slides,35,, 17,4.8,2023-12-13 11:44:02,Bliss Orchid / Cloud White / Yellow,Adidas,USD,https://www.adidas.com//us/adidas-adilette-x-lego-slides/HP7596.html,INSTOCK
Adilette Comfort Slides,24,, 286,4.8,2023-12-13 11:44:06,Core Black / Cloud White / Core Black,Adidas,USD,https://www.adidas.com//us/adilette-comfort-slides/FY8836.html,INSTOCK
Junior's CodeChaos BOA Golf Shoes,42,, 22,4.8,2023-12-13 11:44:08,Grey Two / Screaming Pink S21 / Grey Four,Adidas,USD,https://www.adidas.com//us/juniors-codechaos-boa-golf-shoes/FW5626.html,INSTOCK
adizero Spark Inline Cleats,59,, 12,4.9,2023-12-13 11:44:11,Core Black / Night Metallic / Core Black,Adidas,USD,https://www.adidas.com//us/adizero-spark-inline-cleats/HP2316.html,INSTOCK
Falcon 3 Sport Lace Shoes,55,, 221,4.7,2023-12-13 11:44:14,Core Black / Pulse Magenta / Grey Six,Adidas,USD,https://www.adidas.com//us/falcon-3-sport-lace-shoes/HP5838.html,INSTOCK
Junior's CODECHAOS 22 BOA Golf Shoes,70,, 12,4.6,2023-12-13 11:44:17,Cloud White / Silver Metallic / Grey Two,Adidas,USD,https://www.adidas.com//us/juniors-codechaos-22-boa-golf-shoes/GX3945.html,INSTOCK
Star Wars Adilette Comfort Slides Kids,30,, 1,5.0,2023-12-13 11:44:20,Core Black / Silver Metallic / Cloud White,Adidas,USD,https://www.adidas.com//us/star-wars-adilette-comfort-slides-kids/ID5237.html,INSTOCK
OZELIA Shoes Kids,80,,,"(None,)",2023-12-13 11:44:27,Bliss Lilac / Bliss Lilac / Bliss Lilac,Adidas,USD,https://www.adidas.com//us/ozelia-shoes-kids/IE2798.html,INSTOCK
ZG23 Golf Shoes,75,, 39,4.8,2023-12-13 11:44:30,Cloud White / Lucid Fuchsia / Lucid Blue,Adidas,USD,https://www.adidas.com//us/zg23-golf-shoes/GZ2179.html,INSTOCK
Adifom Supernova Shoes,70,, 13,4.6,2023-12-13 11:44:33,Wonder White / Wonder White / Wonder White,Adidas,USD,https://www.adidas.com//us/adifom-supernova-shoes/IF6587.html,INSTOCK
RapidaSport Bounce Lace Shoes,56,, 203,4.6,2023-12-13 11:44:38,Grey Three / Cloud White / Grey Five,Adidas,USD,https://www.adidas.com//us/rapidasport-bounce-lace-shoes/HP6130.html,INSTOCK
Icon 8 MD Cleats,35,, 1,5.0,2023-12-13 11:44:40,Team Power Red 2 / Cloud White / Core Black,Adidas,USD,https://www.adidas.com//us/icon-8-md-cleats/IG7204.html,INSTOCK
Adizero Afterburner 9 NWV TPU Cleats Kids,70,,,"(None,)",2023-12-13 11:44:45,Cloud White / Gold Metallic / Cloud White,Adidas,USD,https://www.adidas.com//us/adizero-afterburner-9-nwv-tpu-cleats-kids/IG2329.html,INSTOCK
Icon 8 MD Cleats,35,, 1,5.0,2023-12-13 11:44:48,Royal Blue / Cloud White / Core Black,Adidas,USD,https://www.adidas.com//us/icon-8-md-cleats/IG7203.html,INSTOCK
Juniors' S2G Spikeless Golf Shoes,60,, 28,4.6,2023-12-13 11:44:54,Cloud White / Grey Four / Grey Six,Adidas,USD,https://www.adidas.com//us/juniors-s2g-spikeless-golf-shoes/GV9785.html,INSTOCK
PureHustle 3 MD Cleats,35,,,"(None,)",2023-12-13 11:44:56,Core Black / Silver Metallic / Silver Metallic,Adidas,USD,https://www.adidas.com//us/purehustle-3-md-cleats/IG7142.html,INSTOCK
adizero Spark Inline Cleats,59,, 12,4.9,2023-12-13 11:45:02,Cloud White / Silver Metallic / Cloud White,Adidas,USD,https://www.adidas.com//us/adizero-spark-inline-cleats/GY4522.html,INSTOCK
Icon 8 MD Cleats,35,, 1,5.0,2023-12-13 11:45:05,Core Black / Cloud White / Cloud White,Adidas,USD,https://www.adidas.com//us/icon-8-md-cleats/IG7201.html,INSTOCK
adizero Afterburner NWV K,65,, 18,2.2,2023-12-13 11:45:08,Cloud White / Gold Metallic / Cloud White,Adidas,USD,https://www.adidas.com//us/adizero-afterburner-nwv-k/HP5497.html,INSTOCK
PureHustle 3 MD Cleats,35,,,"(None,)",2023-12-13 11:45:11,Cloud White / Core Black / Silver Metallic,Adidas,USD,https://www.adidas.com//us/purehustle-3-md-cleats/IG7143.html,INSTOCK
Adizero Afterburner 9 NWV TPU Cleats Kids,70,,,"(None,)",2023-12-13 11:45:17,Core Black / Cloud White / Core Black,Adidas,USD,https://www.adidas.com//us/adizero-afterburner-9-nwv-tpu-cleats-kids/ID1669.html,INSTOCK
adizero Afterburner NWV K,65,, 18,2.2,2023-12-13 11:45:20,Team Light Grey / Cloud White / Team Light Grey,Adidas,USD,https://www.adidas.com//us/adizero-afterburner-nwv-k/GZ9746.html,INSTOCK
Adizero Afterburner 9 NWV TPU Cleats Kids,70,,,"(None,)",2023-12-13 11:45:26,Team Light Grey / Cloud White / Team Light Grey,Adidas,USD,https://www.adidas.com//us/adizero-afterburner-9-nwv-tpu-cleats-kids/ID1670.html,INSTOCK
Adizero PureHustle 3 Sis Bates Cleats,70,,,"(None,)",2023-12-13 11:45:31,Cloud White / Silver Metallic / Team Solar Yellow 2,Adidas,USD,https://www.adidas.com//us/adizero-purehustle-3-sis-bates-cleats/ID7974.html,INSTOCK
Adizero PureHustle 3 TPU Cleats Kids,65,,,"(None,)",2023-12-13 11:45:34,Cloud White / Core Black / Silver Metallic,Adidas,USD,https://www.adidas.com//us/adizero-purehustle-3-tpu-cleats-kids/IF0611.html,INSTOCK
Cross Em Up 5 Wide Basketball Shoes,55,, 41,4.9,2023-12-13 11:45:42,Solar Red / Core Black / Bright Red,Adidas,USD,https://www.adidas.com//us/cross-em-up-5-wide-basketball-shoes/HQ8494.html,INSTOCK
Ownthegame 2.0 Basketball Shoes,36,, 290,4.8,2023-12-13 11:45:44,Core Black / Cloud White / Turbo,Adidas,USD,https://www.adidas.com//us/ownthegame-2.0-basketball-shoes/GZ3379.html,INSTOCK
NMD_R1 Refined Shoes,120,, 333,4.8,2023-12-13 11:45:46,Core Black / Core Black / Cloud White,Adidas,USD,https://www.adidas.com//us/nmd_r1-refined-shoes/H02333.html,INSTOCK
Five Ten Freerider Mountain Bike Shoes,42,, 117,4.7,2023-12-13 11:45:47,Grey Five / Core Black / Grey Four,Adidas,USD,https://www.adidas.com//us/five-ten-freerider-mountain-bike-shoes/FZ0430.html,INSTOCK
OZTRAL Shoes,40,,,"(None,)",2023-12-13 11:45:50,Crystal White / Crystal White / Lucid Fuchsia S23,Adidas,USD,https://www.adidas.com//us/oztral-shoes/GW2188.html,INSTOCK
Grand Court Court Elastic Lace and Top Strap Shoes,25,,,"(None,)",2023-12-13 11:45:51,Legend Ink / Royal Blue / Cloud White,Adidas,USD,https://www.adidas.com//us/grand-court-court-elastic-lace-and-top-strap-shoes/IG4839.html,INSTOCK
Swift Run 1.0 Shoes Kids,40,, 86,4.5,2023-12-13 11:45:54,Core Black / Core Black / Cloud White,Adidas,USD,https://www.adidas.com//us/swift-run-1.0-shoes-kids/IF2961.html,INSTOCK
adidas Originals x Hello Kitty Superstar Shoes Kids,90,,,"(None,)",2023-12-13 11:45:57,Cloud White / Cloud White / Core Black,Adidas,USD,https://www.adidas.com//us/adidas-originals-x-hello-kitty-superstar-shoes-kids/ID7279.html,INSTOCK
AdiFOM Superstar 360 Shoes Kids,55,, 13,5.0,2023-12-13 11:46:03,Clear Pink / Clear Pink / Clear Sky,Adidas,USD,https://www.adidas.com//us/adifom-superstar-360-shoes-kids/ID9476.html,INSTOCK
NMD_R1 Shoes,120,, 185,4.6,2023-12-13 11:46:07,Core Black / Core Black / Core Black,Adidas,USD,https://www.adidas.com//us/nmd_r1-shoes/H03994.html,INSTOCK
Racer TR23 Shoes Kids,55,, 165,4.7,2023-12-13 11:46:10,Core Black / Core Black / Grey Five,Adidas,USD,https://www.adidas.com//us/racer-tr23-shoes-kids/IF0148.html,INSTOCK
adidas Originals x Disney Superstar 360 Shoes Kids,65,, 5,4.8,2023-12-13 11:46:14,Better Scarlet / Clear Pink / Bliss Pink,Adidas,USD,https://www.adidas.com//us/adidas-originals-x-disney-superstar-360-shoes-kids/ID9708.html,INSTOCK
Forum Low Shoes Kids,90,, 12,4.8,2023-12-13 11:46:17,Cloud White / Green / Gum,Adidas,USD,https://www.adidas.com//us/forum-low-shoes-kids/IF2680.html,INSTOCK
X Crazyfast Salah.3 Firm Ground Soccer Cleats,70,, 6,5.0,2023-12-13 11:46:20,Purple Rush / Solar Red / Victory Blue,Adidas,USD,https://www.adidas.com//us/x-crazyfast-salah.3-firm-ground-soccer-cleats/IG0787.html,INSTOCK
adidas Originals x Disney Mickey Superstar 360 Shoes Kids,65,, 6,5.0,2023-12-13 11:46:24,Cloud White / Core Black / Red,Adidas,USD,https://www.adidas.com//us/adidas-originals-x-disney-mickey-superstar-360-shoes-kids/ID9706.html,INSTOCK
NMD_G1 Shoes Kids,72,, 12,4.8,2023-12-13 11:46:29,Grey Three / Grey / Core Black,Adidas,USD,https://www.adidas.com//us/nmd_g1-shoes-kids/IE6809.html,INSTOCK
Racer TR23 Shoes Kids,45,, 41,4.9,2023-12-13 11:46:33,Crew Blue S21 / Bliss Lilac F22 / Blue Dawn S23,Adidas,USD,https://www.adidas.com//us/racer-tr23-shoes-kids/IG4913.html,INSTOCK
adidas x LEGO® Tech RNR Shoes Kids,80,, 3,4.3,2023-12-13 11:46:38,Cloud White / Core Black / Red,Adidas,USD,https://www.adidas.com//us/adidas-x-lego-tech-rnr-shoes-kids/IG9639.html,INSTOCK
Summer Closed Toe Water Sandals,21,, 209,4.7,2023-12-13 11:46:40,Cloud White / Core Black / Cloud White,Adidas,USD,https://www.adidas.com//us/summer-closed-toe-water-sandals/GW0387.html,INSTOCK
NMD_R1 Shoes Kids,108,, 12,4.7,2023-12-13 11:46:42,Clear Pink / Pink Fusion / Cloud White,Adidas,USD,https://www.adidas.com//us/nmd_r1-shoes-kids/IG9970.html,INSTOCK
NMD 360 Shoes,75,, 468,4.5,2023-12-13 11:46:45,Arctic Night / Cloud White / Cloud White,Adidas,USD,https://www.adidas.com//us/nmd-360-shoes/IE9684.html,INSTOCK
Superstar 360 Boots Kids,65,,,"(None,)",2023-12-13 11:46:47,Crew Blue / Crew Blue / Wonder White,Adidas,USD,https://www.adidas.com//us/superstar-360-boots-kids/IE9750.html,INSTOCK
adidas Grand Court x Marvel Spider-Man Shoes Kids,42,,,"(None,)",2023-12-13 11:46:53,Cloud White / Core Black / Better Scarlet,Adidas,USD,https://www.adidas.com//us/adidas-grand-court-x-marvel-spider-man-shoes-kids/IG7169.html,INSTOCK
TERREX AX2R CF K,59,, 46,4.9,2023-12-13 11:46:56,Sand Strata / Silver Violet / Acid Orange,Adidas,USD,https://www.adidas.com//us/terrex-ax2r-cf-k/IF7512.html,INSTOCK
Cloudfoam Pure Shoes Kids,63,, 8,4.9,2023-12-13 11:47:01,Off White / Core Black / Gum,Adidas,USD,https://www.adidas.com//us/cloudfoam-pure-shoes-kids/IE4964.html,INSTOCK
Harden Volume 7 Basketball Shoes,98,, 6,5.0,2023-12-13 11:47:02,Better Scarlet / Core Black / Better Scarlet,Adidas,USD,https://www.adidas.com//us/harden-volume-7-basketball-shoes/HQ9102.html,INSTOCK
X_PLRPHASE Shoes Kids,42,, 94,4.8,2023-12-13 11:47:07,Cloud White / Cloud White / Core Black,Adidas,USD,https://www.adidas.com//us/x_plrphase-shoes-kids/IF2761.html,INSTOCK
Hoops Mid Shoes,50,, 130,4.4,2023-12-13 11:47:11,Core Black / Cloud White / Grey Six,Adidas,USD,https://www.adidas.com//us/hoops-mid-shoes/GW0408.html,INSTOCK
Swift Run 22 Shoes,33,, 9,4.9,2023-12-13 11:47:15,Mineral Blue / Mineral Blue / Core Black,Adidas,USD,https://www.adidas.com//us/swift-run-22-shoes/GX9214.html,INSTOCK
Racer TR23 Shoes Kids,55,, 165,4.7,2023-12-13 11:47:19,Crew Blue S21 / Bliss Lilac F22 / Blue Dawn S23,Adidas,USD,https://www.adidas.com//us/racer-tr23-shoes-kids/IG4908.html,INSTOCK
Copa Pure.3 Turf Soccer Shoes,55,, 31,4.8,2023-12-13 11:47:22,Cloud White / Core Black / Lucid Lemon,Adidas,USD,https://www.adidas.com//us/copa-pure.3-turf-soccer-shoes/GZ2543.html,INSTOCK
FortaRun 2.0 Running Shoes Kids,65,, 5,4.8,2023-12-13 11:47:24,Core Black / Silver Metallic / Bright Royal,Adidas,USD,https://www.adidas.com//us/fortarun-2.0-running-shoes-kids/IG0413.html,INSTOCK
X_PLRPHASE Shoes Kids,80,, 53,4.6,2023-12-13 11:47:29,Cloud White / Magic Grey Met / Bliss Lilac,Adidas,USD,https://www.adidas.com//us/x_plrphase-shoes-kids/IF2757.html,INSTOCK
Superstar 360 2.0 Boots Kids,75,, 32,4.8,2023-12-13 11:47:32,Wonder Orchid / Wonder Orchid / Wonder White,Adidas,USD,https://www.adidas.com//us/superstar-360-2.0-boots-kids/ID9726.html,INSTOCK
Dame 8 EXTPLY Shoes,100,, 2,4.5,2023-12-13 11:47:36,Lucid Lemon F23 / Lucid Lemon F23 / Cloud White,Adidas,USD,https://www.adidas.com//us/dame-8-extply-shoes/IF8161.html,INSTOCK
adidas Originals x Disney 101 Dalmatians Superstar 360 Shoes Kids,55,, 4,5.0,2023-12-13 11:47:41,Core Black / Cloud White / Bright Blue,Adidas,USD,https://www.adidas.com//us/adidas-originals-x-disney-101-dalmatians-superstar-360-shoes-kids/ID9711.html,INSTOCK
Superstar 360 Comfort Closure Shoes Kids,65,, 9,5.0,2023-12-13 11:47:45,Core Black / Core Black / Cloud White,Adidas,USD,https://www.adidas.com//us/superstar-360-comfort-closure-shoes-kids/IG9926.html,INSTOCK
Hoops Mid Shoes,65,,,"(None,)",2023-12-13 11:47:47,Core Black / Cloud White / Grey Six,Adidas,USD,https://www.adidas.com//us/hoops-mid-shoes/GW0402.html,INSTOCK
X Crazyfast.3 Turf Soccer Shoes,70,,,"(None,)",2023-12-13 11:47:51,Bright Royal / Cloud White / Solar Red,Adidas,USD,https://www.adidas.com//us/x-crazyfast.3-turf-soccer-shoes/IE1569.html,INSTOCK
Cloudfoam Pure Shoes Kids,65,, 59,4.5,2023-12-13 11:47:55,Silver Violet / Shadow Violet / Cloud White,Adidas,USD,https://www.adidas.com//us/cloudfoam-pure-shoes-kids/IG2422.html,INSTOCK
Predator Edge.3 Firm Ground Soccer Cleats,52,, 187,4.7,2023-12-13 11:47:58,Core Black / Cloud White / Vivid Red S21,Adidas,USD,https://www.adidas.com//us/predator-edge.3-firm-ground-soccer-cleats/GW2360.html,INSTOCK
NMD_G1 Shoes Kids,120,, 8,4.9,2023-12-13 11:48:04,Core Black / Blue / Royal Blue,Adidas,USD,https://www.adidas.com//us/nmd_g1-shoes-kids/IH0030.html,INSTOCK
Forum Low Shoes,54,,,"(None,)",2023-12-13 11:48:05,Royal Blue / Cloud White / Royal Blue,Adidas,USD,https://www.adidas.com//us/forum-low-shoes/GZ1775.html,INSTOCK
Adi2000 Shoes,80,,,"(None,)",2023-12-13 11:48:11,Cloud White / Core Black / Pulse Blue,Adidas,USD,https://www.adidas.com//us/adi2000-shoes/HQ6721.html,INSTOCK
Forum Bold Shoes,70,, 10,4.9,2023-12-13 11:48:15,Cloud White / Pink Strata / Cloud White,Adidas,USD,https://www.adidas.com//us/forum-bold-shoes/HQ6847.html,INSTOCK
Adilette Sandals,24,, 420,4.7,2023-12-13 11:48:19,Core Black / Cloud White / Core Black,Adidas,USD,https://www.adidas.com//us/adilette-sandals/GW0344.html,INSTOCK
FortaRun 2.0 Cloudfoam Sport Running Lace Shoes,47,, 35,4.7,2023-12-13 11:48:23,Olive Strata S23 / Cloud White / Core Black,Adidas,USD,https://www.adidas.com//us/fortarun-2.0-cloudfoam-sport-running-lace-shoes/IE1972.html,INSTOCK
FortaRun 2.0 Cloudfoam Sport Running Lace Shoes,56,, 35,4.7,2023-12-13 11:48:25,Orchid Fusion F23 / Cloud White / Wonder Blue F23,Adidas,USD,https://www.adidas.com//us/fortarun-2.0-cloudfoam-sport-running-lace-shoes/ID5446.html,INSTOCK
NMD_R1 Shoes Kids,84,, 11,4.6,2023-12-13 11:48:30,Core Black / Lucid Lime / Cloud White,Adidas,USD,https://www.adidas.com//us/nmd_r1-shoes-kids/IG9971.html,INSTOCK
TERREX Trailmaker RAIN.RDY Hiking Shoes,72,, 130,4.6,2023-12-13 11:48:34,Coral Fusion / Wonder White / Solar Gold,Adidas,USD,https://www.adidas.com//us/terrex-trailmaker-rain.rdy-hiking-shoes/HQ5811.html,INSTOCK
Racer TR23 Shoes Kids,55,, 14,4.9,2023-12-13 11:48:38,Shadow Olive / Cloud White / Screaming Orange,Adidas,USD,https://www.adidas.com//us/racer-tr23-shoes-kids/IF0204.html,INSTOCK
NMD_V3 Shoes,98,, 20,5.0,2023-12-13 11:48:42,Grey One / Grey One / Turbo,Adidas,USD,https://www.adidas.com//us/nmd_v3-shoes/GX5690.html,INSTOCK
Adilette Aqua Slides,22,, 2424,4.8,2023-12-13 11:48:46,Lucid Lime / Cloud White / Lucid Lime,Adidas,USD,https://www.adidas.com//us/adilette-aqua-slides/IG4859.html,INSTOCK
Copa Pure.1 Firm Ground Soccer Cleats,72,, 22,4.4,2023-12-13 11:48:48,Off White / Team Solar Orange / Off White,Adidas,USD,https://www.adidas.com//us/copa-pure.1-firm-ground-soccer-cleats/HQ8888.html,INSTOCK
Winterplay x Disney Boots Kids,72,, 8,5.0,2023-12-13 11:48:55,Bright Red / Cloud White / Better Scarlet,Adidas,USD,https://www.adidas.com//us/winterplay-x-disney-boots-kids/IG7188.html,INSTOCK
Ozelia Shoes,80,, 428,4.8,2023-12-13 11:48:56,Clear Pink / Core Black / Clear Pink,Adidas,USD,https://www.adidas.com//us/ozelia-shoes/GW8130.html,INSTOCK
RapidaSport Bounce Sport Lace Shoes,36,, 203,4.6,2023-12-13 11:48:58,Cloud White / Cloud White / Cloud White,Adidas,USD,https://www.adidas.com//us/rapidasport-bounce-sport-lace-shoes/HP6129.html,INSTOCK
RunFalcon 3.0 Hook-and-Loop Running Shoes,40,, 116,4.9,2023-12-13 11:49:02,Core Black / Gold Metallic / Better Scarlet,Adidas,USD,https://www.adidas.com//us/runfalcon-3.0-hook-and-loop-running-shoes/IG5390.html,INSTOCK
Nebzed Lifestyle Lace Running Shoes,38,,,"(None,)",2023-12-13 11:49:05,Cloud White / Core Black / Lucid Lemon,Adidas,USD,https://www.adidas.com//us/nebzed-lifestyle-lace-running-shoes/IG2886.html,INSTOCK
Superstar 360 Shoes Kids,65,, 5,4.8,2023-12-13 11:49:09,Core Black / Cloud White / Cloud White,Adidas,USD,https://www.adidas.com//us/superstar-360-shoes-kids/IG9897.html,INSTOCK
Superstar Shoes,72,, 6,4.5,2023-12-13 11:49:13,Cloud White / Magic Lilac / Energy Ink,Adidas,USD,https://www.adidas.com//us/superstar-shoes/HP6215.html,INSTOCK
Forum Low Shoes,70,, 1,3.0,2023-12-13 11:49:16,Cloud White / Cloud White / Cloud White,Adidas,USD,https://www.adidas.com//us/forum-low-shoes/HP6281.html,INSTOCK
X Crazyfast Injection.3 Firm Ground Soccer Cleats,70,, 13,4.4,2023-12-13 11:49:18,Core Black / Team Solar Yellow 2 / Grey Five,Adidas,USD,https://www.adidas.com//us/x-crazyfast-injection.3-firm-ground-soccer-cleats/IG0766.html,INSTOCK
adidas Superstar 360 x LEGO® Shoes Kids,50,, 4,5.0,2023-12-13 11:49:25,Grey One / Bright Blue / Core Black,Adidas,USD,https://www.adidas.com//us/adidas-superstar-360-x-lego-shoes-kids/IF2918.html,INSTOCK
FortaRun 2.0 Running Shoes Kids,39,, 33,4.8,2023-12-13 11:49:28,Better Scarlet / Cloud White / Solar Red,Adidas,USD,https://www.adidas.com//us/fortarun-2.0-running-shoes-kids/IG2538.html,INSTOCK
Fortarun 2.0 Cloudfoam Elastic Lace Shoes,55,, 193,4.2,2023-12-13 11:49:31,Lucid Blue S23 / Cloud White / Blue Fusion S23,Adidas,USD,https://www.adidas.com//us/fortarun-2.0-cloudfoam-elastic-lace-shoes/HP5452.html,INSTOCK
Superstar 360 Comfort Closure Shoes Kids,65,, 9,5.0,2023-12-13 11:49:36,Wonder Clay / Core Black / Cloud White,Adidas,USD,https://www.adidas.com//us/superstar-360-comfort-closure-shoes-kids/IG9925.html,INSTOCK
X Crazyfast.4 Flexible Ground Soccer Cleats,45,, 77,4.7,2023-12-13 11:49:39,Bright Royal / Cloud White / Solar Red,Adidas,USD,https://www.adidas.com//us/x-crazyfast.4-flexible-ground-soccer-cleats/IE1587.html,INSTOCK
Trae Unlimited Basketball Shoes,70,, 5,4.8,2023-12-13 11:49:42,Core Black / Cloud White / Core Black,Adidas,USD,https://www.adidas.com//us/trae-unlimited-basketball-shoes/HP6744.html,INSTOCK
Lite Racer Adapt 6.0 Shoes Kids,42,, 95,4.4,2023-12-13 11:49:45,Grey Two / Semi Solar Pink / Bliss Pink,Adidas,USD,https://www.adidas.com//us/lite-racer-adapt-6.0-shoes-kids/IG7243.html,INSTOCK
Duramo SL Shoes Kids,50,, 75,4.9,2023-12-13 11:49:47,Core Black / Pink Fusion / Cloud White,Adidas,USD,https://www.adidas.com//us/duramo-sl-shoes-kids/IG2458.html,INSTOCK
Ozelia Shoes,80,, 428,4.8,2023-12-13 11:49:51,Core Black / Core Black / Core Black,Adidas,USD,https://www.adidas.com//us/ozelia-shoes/H03131.html,INSTOCK
X Speedportal.1 Firm Ground Soccer Cleats,96,, 27,4.6,2023-12-13 11:49:54,Solar Gold / Core Black / Team Solar Orange,Adidas,USD,https://www.adidas.com//us/x-speedportal.1-firm-ground-soccer-cleats/HP4371.html,INSTOCK
RapidaSport Shoes Kids,63,, 13,4.6,2023-12-13 11:49:57,Core Black / Reflective / Bright Royal,Adidas,USD,https://www.adidas.com//us/rapidasport-shoes-kids/IG0410.html,INSTOCK
Predator Accuracy.4 Flexible Ground Soccer Cleats,34,, 19,4.6,2023-12-13 11:50:03,Cloud White / Cloud White / Core Black,Adidas,USD,https://www.adidas.com//us/predator-accuracy.4-flexible-ground-soccer-cleats/FZ6109.html,INSTOCK
Copa Pure.3 Firm Ground Soccer Cleats,42,,,"(None,)",2023-12-13 11:50:06,Cloud White / Grey Two / Preloved Blue S23,Adidas,USD,https://www.adidas.com//us/copa-pure.3-firm-ground-soccer-cleats/ID9331.html,INSTOCK
Racer TR23 Shoes Kids,55,, 165,4.7,2023-12-13 11:50:10,Shadow Navy S22 / Pulse Lime S22 / Core Black,Adidas,USD,https://www.adidas.com//us/racer-tr23-shoes-kids/IG4907.html,INSTOCK
Predator Accuracy+ Laceless Firm Ground Soccer Cleats,128,, 58,4.5,2023-12-13 11:50:15,Core Black / Cloud White / Team Shock Pink 2,Adidas,USD,https://www.adidas.com//us/predator-accuracy-plus-laceless-firm-ground-soccer-cleats/GW4611.html,INSTOCK
X Speedportal+ Firm Ground Soccer Cleats,128,, 40,4.2,2023-12-13 11:50:16,Core Black / Core Black / Cloud White,Adidas,USD,https://www.adidas.com//us/x-speedportal-plus-firm-ground-soccer-cleats/GZ5119.html,INSTOCK
360 Sandals,52,, 1,5.0,2023-12-13 11:50:19,Core Black / Cloud White / Core Black,Adidas,USD,https://www.adidas.com//us/360-sandals/GX0861.html,INSTOCK
X Crazyfast.4 Flexible Ground Soccer Cleats,45,, 77,4.7,2023-12-13 11:50:23,Core Black / Core Black / Core Black,Adidas,USD,https://www.adidas.com//us/x-crazyfast.4-flexible-ground-soccer-cleats/IE1590.html,INSTOCK
OZELIA Shoes Kids,80,, 8,5.0,2023-12-13 11:50:28,Carbon / Core Black / Grey Five,Adidas,USD,https://www.adidas.com//us/ozelia-shoes-kids/IG7466.html,INSTOCK
PureHustle 2.0 MD Cleats,30,, 16,4.8,2023-12-13 11:50:30,Cloud White / Silver Metallic / Silver Metallic,Adidas,USD,https://www.adidas.com//us/purehustle-2.0-md-cleats/H02348.html,INSTOCK
Falcon 3 Sport Lace Shoes,44,, 221,4.7,2023-12-13 11:50:36,Lucid Fuchsia S23 / Blue Dawn S23 / Core Black,Adidas,USD,https://www.adidas.com//us/falcon-3-sport-lace-shoes/HP5837.html,INSTOCK
Freak Spark MD 23 Inline Football Cleats,45,, 10,5.0,2023-12-13 11:50:36,Cloud White / Cloud White / Gold Metallic,Adidas,USD,https://www.adidas.com//us/freak-spark-md-23-inline-football-cleats/HP5960.html,INSTOCK
adidas x Disney FortaRun 2.0 Mickey Cloudfoam Shoes,35,, 43,4.4,2023-12-13 11:50:39,Core Black / Bold Gold / Better Scarlet,Adidas,USD,https://www.adidas.com//us/adidas-x-disney-fortarun-2.0-mickey-cloudfoam-shoes/HP8997.html,INSTOCK
